"fuente";"columna";"valores_distintos_en_fuente";"valor";"observaciones"
GEIH;INDICATOR;504;GEIH_PI_450;2529
GEIH;INDICATOR;504;GEIH_PI_451;2529
GEIH;INDICATOR;504;GEIH_PI_452;7665
GEIH;INDICATOR;504;GEIH_PI_453;2529
GEIH;INDICATOR;504;GEIH_PI_454;2529
GEIH;INDICATOR;504;GEIH_PI_455;7665
GEIH;INDICATOR;504;GEIH_PI_456;7665
GEIH;INDICATOR;504;GEIH_PI_457;7665
GEIH;INDICATOR;504;GEIH_PI_458;7665
GEIH;INDICATOR;504;GEIH_PI_459;7665
GEIH;INDICATOR;504;GEIH_PI_460;7665
GEIH;INDICATOR;504;GEIH_PI_461;7665
GEIH;INDICATOR;504;GEIH_PI_462;7665
GEIH;INDICATOR;504;GEIH_PI_463;951
GEIH;INDICATOR;504;GEIH_PI_464;7665
GEIH;INDICATOR;504;GEIH_PI_465;7665
GEIH;INDICATOR;504;GEIH_PI_466;7665
GEIH;INDICATOR;504;GEIH_PI_467;7665
GEIH;INDICATOR;504;GEIH_PI_468;7478
GEIH;INDICATOR;504;GEIH_PI_469;2529
GEIH;INDICATOR;504;GEIH_PI_470;2277
GEIH;INDICATOR;504;GEIH_PI_471;2529
GEIH;INDICATOR;504;GEIH_PI_472;7665
GEIH;INDICATOR;504;GEIH_PI_473;7665
GEIH;INDICATOR;504;GEIH_PI_474;7665
GEIH;INDICATOR;504;GEIH_PI_475;7665
GEIH;INDICATOR;504;GEIH_PI_476;7665
GEIH;INDICATOR;504;GEIH_PI_477;7665
GEIH;INDICATOR;504;GEIH_PI_478;7665
GEIH;INDICATOR;504;GEIH_PI_479;7665
GEIH;INDICATOR;504;GEIH_PI_480;7665
GEIH;INDICATOR;504;GEIH_PI_481;7084
GEIH;INDICATOR;504;GEIH_PI_482;7084
GEIH;INDICATOR;504;GEIH_PI_483;7595
GEIH;INDICATOR;504;GEIH_PI_484;7595
GEIH;INDICATOR;504;GEIH_PI_485;7663
GEIH;INDICATOR;504;GEIH_PI_486;7663
GEIH;INDICATOR;504;GEIH_PI_487;7595
GEIH;INDICATOR;504;GEIH_PI_488;7595
GEIH;INDICATOR;504;GEIH_PI_489;7595
GEIH;INDICATOR;504;GEIH_PI_490;7595
GEIH;INDICATOR;504;GEIH_PI_491;7595
GEIH;INDICATOR;504;GEIH_PI_492;7595
GEIH;INDICATOR;504;GEIH_PI_493;7595
GEIH;INDICATOR;504;GEIH_PI_494;7595
GEIH;INDICATOR;504;GEIH_PI_495;7604
GEIH;INDICATOR;504;GEIH_PI_496;7595
GEIH;INDICATOR;504;GEIH_PI_497;7595
GEIH;INDICATOR;504;GEIH_PI_498;7595
GEIH;INDICATOR;504;GEIH_PI_499;7595
GEIH;INDICATOR;504;GEIH_PI_500;108267
GEIH;INDICATOR;504;GEIH_PI_501;108267
GEIH;INDICATOR;504;GEIH_PI_502;7591
GEIH;INDICATOR;504;GEIH_PI_503;7591
GEIH;INDICATOR;504;GEIH_PI_504;7591
GEIH;INDICATOR_NAME;500;Afiliación a salud del jefe/a.;17963
GEIH;INDICATOR_NAME;500;Analfabetismo del jefe/a.;7665
GEIH;INDICATOR_NAME;500;Analfabetismo en mayores de 15.;7548
GEIH;INDICATOR_NAME;500;Asistencia a institución pública/privada, 2025.;14962
GEIH;INDICATOR_NAME;500;Asistencia escolar de adolescentes.;7548
GEIH;INDICATOR_NAME;500;Asistencia escolar de niños.;7548
GEIH;INDICATOR_NAME;500;Ayudas institucionales.;7665
GEIH;INDICATOR_NAME;500;Años promedio de educación, si se estandariza.;7548
GEIH;INDICATOR_NAME;500;Bonificaciones.;7665
GEIH;INDICATOR_NAME;500;Brecha de cuidado mujeres-hombres.;4884
GEIH;INDICATOR_NAME;500;Brecha educativa entre jefe/a y resto del hogar.;7548
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios ambulantes según ubicación en espacio público;2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios que usan internet en diferentes actividades;17823
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según actividad económica (12 grupos);17823
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según actividad económica (4 grupos);6855
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según afiliación a diferentes tipos de organización (1);1980
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según ahorro en el año anterior (2023);2580
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según conexión a internet dentro del negocio;2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según declaración de impuesto de industria y comercio (ICA);5484
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según declaración de impuesto del valor agregado (IVA);5484
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según declaración de impuesto sobre la renta;5484
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según el uso del crédito obtenido;3870
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según emplazamiento físico del negocio;5484
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según entidad ante la cual realizó registro;5484
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según formas de ahorro;9030
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según formas de pago aceptadas;9030
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según mayor fuente de recursos para la creación o constitución del negocio;10968
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según motivo principal para la creación o constitución del negocio;9597
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según motivos para no llevar registros contables;4113
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según número de dispositivos electrónicos en uso en el negocio;12339
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según número de puestos o establecimientos (1);4113
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según obtención o renovación del registro en Cámara de Comercio durante 2024;2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según organización a la cual está afiliado;7920
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según presencia en redes sociales;2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según propiedad del emplazamiento;8226
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según quién creó o constituyó el negocio;8226
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según razones para no ahorrar;6450
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según razones para no obtener crédito;7740
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según razones para no solicitar crédito;7740
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según razones para no usar servicio de internet;8226
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según razón para no usar dispositivos electrónicos y teléfonos móviles celulares;4113
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según resultado de la solicitud de crédito;2580
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según régimen al cual pertenece;2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según sexo del propietario;2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según sitio o ubicación;10968
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según situación en el empleo del propietario;2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según solicitud de crédito en el año anterior (2023);2580
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según tenencia de Registro Único Tributario (RUT);2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según tenencia de dispositivos electrónicos (computadores o tabletas portátiles);2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según tenencia de página web o presencia en sitio web;2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según tenencia de registro ante entidad diferente a Cámara de Comercio (1);2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según tenencia de registro en Cámara de Comercio;2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según tiempo de funcionamiento;6855
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según tipo de conexión para el acceso a internet;2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según tipo de entidad a la cual se solicitó el crédito;9030
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según tipo de gasto de los recursos de crédito;7740
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según tipo de persona inscrita en la matrícula mercantil;2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según tipo de registro contable;6855
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según tipo de servicio puerta en puerta (a domicilio);2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según tipo de servicios recibidos por parte de la organización de la cual hace parte;7920
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según tipo y número de teléfonos móviles celulares en uso en el negocio;8226
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según uso del dinero ahorrado;7740
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según uso del servicio de internet;2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según uso del teléfono móvil celular;2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios según visibilidad al público (1);2742
EMICRON;INDICATOR_NAME;133;Cantidad de micronegocios ubicados en la vivienda con o sin espacio exclusivo para la actividad;2742
GEIH;INDICATOR_NAME;500;Carga de cuidado sobre jefe/a.;4949
GEIH;INDICATOR_NAME;500;Carga de cuidado sobre mujeres.;4949
GEIH;INDICATOR_NAME;500;Cesantías/intereses de cesantías.;7665
EMICRON;INDICATOR_NAME;133;Coeficiente técnico;19100
GEIH;INDICATOR_NAME;500;Condición laboral del jefe/a.;22979
GEIH;INDICATOR_NAME;500;Condición migratoria del jefe/a.;7039
EMICRON;INDICATOR_NAME;133;Consumo intermedio;20640
GEIH;INDICATOR_NAME;500;Cuidadoras mujeres.;4949
GEIH;INDICATOR_NAME;500;Dependencia de ayudas.;7602
GEIH;INDICATOR_NAME;500;Dependencia de pensiones.;7602
GEIH;INDICATOR_NAME;500;Dependencia de remesas.;7602
GEIH;INDICATOR_NAME;500;Dependencia del ingreso laboral.;7602
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios ambulantes según ubicación en espacio público;2734
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según actividad económica (12 grupos);17823
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según actividad económica (4 grupos);6855
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según afiliación a diferentes tipos de organización (1);1980
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según ahorro en el año anterior (2023);2580
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según conexión a internet dentro del negocio;2742
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según declaración de impuesto de industria y comercio (ICA);5472
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según declaración de impuesto del valor agregado (IVA);5472
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según declaración de impuesto sobre la renta;5472
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según el uso del crédito obtenido;3861
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según emplazamiento físico del negocio;5464
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según entidad ante la cual realizó registro;5088
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según formas de ahorro;9009
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según mayor fuente de recursos para la creación o constitución del negocio;10968
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según motivo principal para la creación o constitución del negocio;9597
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según motivos para no llevar registros contables;4113
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según número de dispositivos electrónicos en uso en el negocio;12141
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según número de puestos o establecimientos (1);4113
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según obtención o renovación del registro en Cámara de Comercio durante 2024;2718
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según presencia en redes sociales;2742
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según propiedad del emplazamiento;8226
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según quién creó o constituyó el negocio;8226
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según razones para no ahorrar;6450
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según razones para no solicitar crédito;7740
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según razones para no usar servicio de internet;8226
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según razón para no usar dispositivos electrónicos y teléfonos móviles celulares;4113
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según resultado de la solicitud de crédito;2576
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según régimen al cual pertenece;2736
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según sexo del propietario;2742
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según sitio o ubicación;10968
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según situación en el empleo del propietario;2742
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según solicitud de crédito en el año anterior (2023);2580
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según tenencia de Registro Único Tributario (RUT);2742
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según tenencia de dispositivos electrónicos (computadores o tabletas portátiles);2742
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según tenencia de página web o presencia en sitio web;2742
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según tenencia de registro ante entidad diferente a Cámara de Comercio (1);2742
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según tenencia de registro en Cámara de Comercio;2742
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según tiempo de funcionamiento;6855
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según tipo de conexión para el acceso a internet;2742
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según tipo de entidad a la cual se solicitó el crédito;9016
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según tipo de persona inscrita en la matrícula mercantil;2718
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según tipo de registro contable;6855
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según tipo de servicio puerta en puerta (a domicilio);2730
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según tipo y número de teléfonos móviles celulares en uso en el negocio;8226
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según uso del servicio de internet;2742
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según uso del teléfono móvil celular;2742
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios según visibilidad al público (1);2742
EMICRON;INDICATOR_NAME;133;Distribución de micronegocios ubicados en la vivienda con o sin espacio exclusivo para la actividad;2742
GEIH;INDICATOR_NAME;500;Distribución porcentual de personas ocupadas por sección CIIU Rev. 4 A.C.;108267
GEIH;INDICATOR_NAME;500;Diversificación de ingresos.;7665
GEIH;INDICATOR_NAME;500;Edad del jefe/a.;7665
GEIH;INDICATOR_NAME;500;Edad mediana;7665
GEIH;INDICATOR_NAME;500;Edad promedio;7665
GEIH;INDICATOR_NAME;500;Estado civil del jefe/a.;45065
GEIH;INDICATOR_NAME;500;Ganancia neta del negocio.;7665
GEIH;INDICATOR_NAME;500;Gasto mensual total en afiliación a salud.;7665
GEIH;INDICATOR_NAME;500;Gasto promedio en afiliación a salud.;7537
GEIH;INDICATOR_NAME;500;Grupo étnico del jefe/a.;9102
GEIH;INDICATOR_NAME;500;Hogar Rom/gitano.;2529
GEIH;INDICATOR_NAME;500;Hogar afrodescendiente/negro/mulato.;2529
GEIH;INDICATOR_NAME;500;Hogar agrícola.;7665
GEIH;INDICATOR_NAME;500;Hogar con adultos mayores ocupados.;7665
GEIH;INDICATOR_NAME;500;Hogar con adultos mayores sin pensión.;15330
GEIH;INDICATOR_NAME;500;Hogar con adultos mayores y sin ocupados.;7665
GEIH;INDICATOR_NAME;500;Hogar con afiliación sindical/gremial.;7665
GEIH;INDICATOR_NAME;500;Hogar con alta carga de cuidado y baja inserción laboral.;7478
GEIH;INDICATOR_NAME;500;Hogar con alta dependencia económica.;7665
GEIH;INDICATOR_NAME;500;Hogar con asalariados.;7665
GEIH;INDICATOR_NAME;500;Hogar con ayuda en labores del campo/cría de animales.;7665
GEIH;INDICATOR_NAME;500;Hogar con baja educación adulta y niños.;7665
GEIH;INDICATOR_NAME;500;Hogar con cesantías como red de protección.;7665
GEIH;INDICATOR_NAME;500;Hogar con contrato escrito.;7665
GEIH;INDICATOR_NAME;500;Hogar con contrato indefinido.;7665
GEIH;INDICATOR_NAME;500;Hogar con contrato verbal.;7665
GEIH;INDICATOR_NAME;500;Hogar con contratos temporales.;7665
GEIH;INDICATOR_NAME;500;Hogar con cotizantes a pensión.;7665
GEIH;INDICATOR_NAME;500;Hogar con cría de animales para autoconsumo.;2529
GEIH;INDICATOR_NAME;500;Hogar con cuenta propia.;7665
GEIH;INDICATOR_NAME;500;Hogar con cuidado de niños.;5136
GEIH;INDICATOR_NAME;500;Hogar con cuidado de personas dependientes.;5136
GEIH;INDICATOR_NAME;500;Hogar con dependencia de remesas o ayudas.;7665
GEIH;INDICATOR_NAME;500;Hogar con desempleo de larga duración.;7665
GEIH;INDICATOR_NAME;500;Hogar con desempleo juvenil.;7665
GEIH;INDICATOR_NAME;500;Hogar con desempleo.;7665
GEIH;INDICATOR_NAME;500;Hogar con discapacidad y sin ocupados.;951
GEIH;INDICATOR_NAME;500;Hogar con doble perceptor en pareja.;7665
GEIH;INDICATOR_NAME;500;Hogar con dos o más ocupados.;7665
GEIH;INDICATOR_NAME;500;Hogar con empleo doméstico.;7665
GEIH;INDICATOR_NAME;500;Hogar con empleo en servicios.;7665
GEIH;INDICATOR_NAME;500;Hogar con empleo informal aproximado.;7665
GEIH;INDICATOR_NAME;500;Hogar con empleo obtenido por internet.;7665
GEIH;INDICATOR_NAME;500;Hogar con empleo privado.;7665
GEIH;INDICATOR_NAME;500;Hogar con empleo público.;7665
GEIH;INDICATOR_NAME;500;Hogar con empleo secundario.;7595
GEIH;INDICATOR_NAME;500;Hogar con huerta/cultivo para autoconsumo.;2529
GEIH;INDICATOR_NAME;500;Hogar con independientes.;7665
GEIH;INDICATOR_NAME;500;Hogar con ingreso concentrado en una sola persona.;7665
GEIH;INDICATOR_NAME;500;Hogar con ingresos no diversificados.;7665
GEIH;INDICATOR_NAME;500;Hogar con inseguridad económica ante desempleo.;7665
GEIH;INDICATOR_NAME;500;Hogar con jefe/a desocupado y niños.;7665
GEIH;INDICATOR_NAME;500;Hogar con jefe/a desocupado.;7665
GEIH;INDICATOR_NAME;500;Hogar con jefe/a fuera de la fuerza laboral.;7665
GEIH;INDICATOR_NAME;500;Hogar con jefe/a mujer, niños y sin cónyuge.;7665
GEIH;INDICATOR_NAME;500;Hogar con jefe/a ocupado.;7665
GEIH;INDICATOR_NAME;500;Hogar con jornadas extensas.;7665
GEIH;INDICATOR_NAME;500;Hogar con jóvenes ocupados.;7665
GEIH;INDICATOR_NAME;500;Hogar con jóvenes que no estudian ni trabajan.;7665
GEIH;INDICATOR_NAME;500;Hogar con mujeres ocupadas.;7665
GEIH;INDICATOR_NAME;500;Hogar con niños fuera del sistema educativo.;7665
GEIH;INDICATOR_NAME;500;Hogar con niños y sin ocupados.;7665
GEIH;INDICATOR_NAME;500;Hogar con ocupados afiliados a ARL.;7665
GEIH;INDICATOR_NAME;500;Hogar con ocupados afiliados a caja de compensación.;7665
GEIH;INDICATOR_NAME;500;Hogar con ocupados en microempresas.;7665
GEIH;INDICATOR_NAME;500;Hogar con ocupados que cotizan a pensión.;7665
GEIH;INDICATOR_NAME;500;Hogar con ocupados sin cesantías.;7665
GEIH;INDICATOR_NAME;500;Hogar con ocupados sin licencia por enfermedad pagada, 2025.;2529
GEIH;INDICATOR_NAME;500;Hogar con ocupados sin pensión.;7665
GEIH;INDICATOR_NAME;500;Hogar con ocupados sin prima.;7665
GEIH;INDICATOR_NAME;500;Hogar con ocupados sin protección para vejez.;7665
GEIH;INDICATOR_NAME;500;Hogar con ocupados sin vacaciones pagas.;7665
GEIH;INDICATOR_NAME;500;Hogar con participación cívica/comunal.;7665
GEIH;INDICATOR_NAME;500;Hogar con patrón/empleador.;7665
GEIH;INDICATOR_NAME;500;Hogar con pensionados.;7665
GEIH;INDICATOR_NAME;500;Hogar con personas buscando trabajo.;7665
GEIH;INDICATOR_NAME;500;Hogar con personas disponibles para trabajar más.;7665
GEIH;INDICATOR_NAME;500;Hogar con personas no afiliadas a salud y bajos ingresos.;7665
GEIH;INDICATOR_NAME;500;Hogar con personas que ahorran para vejez.;5136
GEIH;INDICATOR_NAME;500;Hogar con personas que dependen de hijos para vejez.;5136
GEIH;INDICATOR_NAME;500;Hogar con personas que desean cambiar de trabajo.;7665
GEIH;INDICATOR_NAME;500;Hogar con personas que hacen inversiones para vejez.;5136
GEIH;INDICATOR_NAME;500;Hogar con personas que no hacen nada para vejez.;5136
GEIH;INDICATOR_NAME;500;Hogar con producción agropecuaria para autoconsumo.;7665
GEIH;INDICATOR_NAME;500;Hogar con subempleo por insuficiencia de horas.;7665
GEIH;INDICATOR_NAME;500;Hogar con subsidio de desempleo.;7544
GEIH;INDICATOR_NAME;500;Hogar con trabajador familiar sin remuneración.;7665
GEIH;INDICATOR_NAME;500;Hogar con trabajadores secundarios.;7595
GEIH;INDICATOR_NAME;500;Hogar con trabajadores sin contrato.;7665
GEIH;INDICATOR_NAME;500;Hogar con trabajo comunitario o voluntario.;7665
GEIH;INDICATOR_NAME;500;Hogar con trabajo desde la vivienda.;7665
GEIH;INDICATOR_NAME;500;Hogar con trabajo doméstico no remunerado.;7663
GEIH;INDICATOR_NAME;500;Hogar con trabajo en calle/sitio descubierto.;7665
GEIH;INDICATOR_NAME;500;Hogar con trabajo en finca/campo.;7665
GEIH;INDICATOR_NAME;500;Hogar con trabajo informal predominante.;7665
GEIH;INDICATOR_NAME;500;Hogar con un solo ocupado.;7665
GEIH;INDICATOR_NAME;500;Hogar con un solo perceptor y muchos dependientes.;7665
GEIH;INDICATOR_NAME;500;Hogar de un solo perceptor.;7665
GEIH;INDICATOR_NAME;500;Hogar donde todos o mayoría se reconocen campesinos.;2529
GEIH;INDICATOR_NAME;500;Hogar en comunidad reconocida como campesina.;2529
GEIH;INDICATOR_NAME;500;Hogar envejecido.;7665
GEIH;INDICATOR_NAME;500;Hogar indígena.;2529
GEIH;INDICATOR_NAME;500;Hogar migrante con baja inserción laboral.;2277
GEIH;INDICATOR_NAME;500;Hogar mixto nacional-extranjero.;2277
GEIH;INDICATOR_NAME;500;Hogar monoparental femenino.;7665
GEIH;INDICATOR_NAME;500;Hogar monoparental masculino.;7665
GEIH;INDICATOR_NAME;500;Hogar monoparental.;7665
GEIH;INDICATOR_NAME;500;Hogar multigeneracional.;7665
GEIH;INDICATOR_NAME;500;Hogar nuclear biparental.;7665
GEIH;INDICATOR_NAME;500;Hogar nuclear sin hijos.;7665
GEIH;INDICATOR_NAME;500;Hogar palenquero.;2529
GEIH;INDICATOR_NAME;500;Hogar principalmente contributivo.;7665
GEIH;INDICATOR_NAME;500;Hogar principalmente subsidiado.;7665
GEIH;INDICATOR_NAME;500;Hogar que construye o amplía vivienda propia.;7665
GEIH;INDICATOR_NAME;500;Hogar que dependería de ahorros ante desempleo.;7665
GEIH;INDICATOR_NAME;500;Hogar que dependería de ayudas familiares.;7665
GEIH;INDICATOR_NAME;500;Hogar que elabora prendas para uso propio.;7665
GEIH;INDICATOR_NAME;500;Hogar que prepara alimentos/conservas para consumo propio, 2025.;2529
GEIH;INDICATOR_NAME;500;Hogar que recoge leña, 2025.;2529
GEIH;INDICATOR_NAME;500;Hogar que trae agua para uso del hogar, 2025.;2529
GEIH;INDICATOR_NAME;500;Hogar que vendería activos/vivienda ante desempleo.;7665
GEIH;INDICATOR_NAME;500;Hogar raizal.;2529
GEIH;INDICATOR_NAME;500;Hogar receptor de remesas, combinando migración e ingresos no laborales.;2277
GEIH;INDICATOR_NAME;500;Hogar rural/campesino con baja protección social.;2529
GEIH;INDICATOR_NAME;500;Hogar sin adultos con secundaria completa.;7665
GEIH;INDICATOR_NAME;500;Hogar sin cónyuge;7665
GEIH;INDICATOR_NAME;500;Hogar sin ingresos reportados.;7665
GEIH;INDICATOR_NAME;500;Hogar sin ocupados.;7665
GEIH;INDICATOR_NAME;500;Hogar sin perceptores.;7665
GEIH;INDICATOR_NAME;500;Hogar unipersonal.;7665
GEIH;INDICATOR_NAME;500;Hogar étnico con brechas educativas/laborales.;2529
GEIH;INDICATOR_NAME;500;Horas de cuidado de niños.;4949
GEIH;INDICATOR_NAME;500;Horas de cuidado de personas enfermas, mayores o con discapacidad.;4949
GEIH;INDICATOR_NAME;500;Horas de trabajo comunitario.;7180
GEIH;INDICATOR_NAME;500;Horas no remuneradas por adulto.;7478
GEIH;INDICATOR_NAME;500;Horas no remuneradas por persona.;7478
GEIH;INDICATOR_NAME;500;Horas totales de oficios del hogar.;5134
GEIH;INDICATOR_NAME;500;Identidad de género del jefe/a, si aplica y si la muestra lo permite.;6036
GEIH;INDICATOR_NAME;500;Ingreso del cónyuge.;7548
GEIH;INDICATOR_NAME;500;Ingreso del jefe/a.;7665
GEIH;INDICATOR_NAME;500;Ingreso en especie por alimentos.;7665
GEIH;INDICATOR_NAME;500;Ingreso en especie por transporte.;7665
GEIH;INDICATOR_NAME;500;Ingreso en especie por vivienda.;7665
GEIH;INDICATOR_NAME;500;Ingreso laboral de adultos mayores.;7665
GEIH;INDICATOR_NAME;500;Ingreso laboral femenino del hogar.;7665
GEIH;INDICATOR_NAME;500;Ingreso laboral juvenil.;7665
GEIH;INDICATOR_NAME;500;Ingreso laboral per cápita.;7665
GEIH;INDICATOR_NAME;500;Ingreso laboral promedio por hora de las personas ocupadas;7591
GEIH;INDICATOR_NAME;500;Ingreso laboral promedio por ocupado.;7591
GEIH;INDICATOR_NAME;500;Ingreso laboral total del hogar.;7665
EMICRON;INDICATOR_NAME;133;Ingreso mixto;20640
GEIH;INDICATOR_NAME;500;Ingreso por primer empleo.;7656
GEIH;INDICATOR_NAME;500;Ingreso por segundo empleo.;7344
GEIH;INDICATOR_NAME;500;Ingresos anuales por primas/viáticos/pagos laborales.;7665
GEIH;INDICATOR_NAME;500;Ingresos independientes.;7665
GEIH;INDICATOR_NAME;500;Ingresos no laborales.;7665
GEIH;INDICATOR_NAME;500;Ingresos por arriendos.;7665
GEIH;INDICATOR_NAME;500;Ingresos por pensiones/jubilaciones.;7665
GEIH;INDICATOR_NAME;500;Intereses, dividendos, utilidades.;7665
GEIH;INDICATOR_NAME;500;Jefatura femenina sin cónyuge presente.;7665
GEIH;INDICATOR_NAME;500;Jefatura femenina.;7665
GEIH;INDICATOR_NAME;500;Jefatura masculina sin cónyuge presente.;7665
